0	1
5	1
10	3.818027e-1
15	1.215871e-1
20	2.789943e-2
25	1.128659e-3
30	2.518066e-6
35	9.914156e-12
40	1.931825e-15
45	4.230028e-18
50	5.788590e-21
55	3.382483e-18
60	6.268057e-17
65	4.932291e-13
70	1.137743e-13
75	1.088486e-12
80	4.322335e-15
85	2.474001e-11
90	2.136684e-11
95	5.159993e-4
100	2.397219e-3
