"GO.0043226"	"GO.0043231"	"GO.0005623"	"GO.0044424"	"GO.0044464"	"GO.0043229"	"GO.0005622"	"GO.0043227"	"GO.0044446"	"GO.0005634"	"GO.0044428"	"GO.0044422"	"GO.0070013"	"GO.0043233"	"GO.0031974"	"GO.0016604"	"GO.0005654"	"GO.0031981"	"GO.0032991"	"GO.0005737"	"GO.0044444"	"GO.0044451"	"GO.0005829"	"GO.0006807"	"GO.0008152"	"GO.0034641"	"GO.0031967"	"GO.0006139"	"GO.0005730"	"GO.0031975"	"GO.0044237"	"GO.0044238"	"GO.0043232"	"GO.0005739"	"GO.0005635"	"GO.0016607"	"GO.0044260"	"GO.0044429"	"GO.0031966"	"GO.0043170"	"GO.0005740"	"GO.0000785"	"GO.0031965"	"GO.0005759"	"GO.0030529"	"GO.0005793"	"GO.0044445"	"GO.0005774"	"GO.0090304"	"GO.0042470"	"GO.0005741"	"GO.0005488"	"GO.0000786"	"GO.0043234"	"GO.0005758"	"GO.0005813"	"GO.0044437"	"GO.0031970"	"GO.0005815"	"GO.0044455"	"GO.0016605"	"GO.0019866"	"GO.0009058"	"GO.0005840"	"GO.0003676"	"GO.0044249"	"GO.0031090"	"GO.0016070"	"GO.0044448"	"GO.0015630"	"GO.0003924"	"GO.0031968"	"GO.0033116"	"GO.0005625"	"GO.0030496"	"GO.0032155"	"GO.0030120"	"GO.0015934"	"GO.0019867"	"GO.0051082"	"GO.0005694"	"GO.0071013"	"GO.0005637"	"GO.0022626"	"GO.0032154"	"GO.0046907"	"GO.0035770"	"GO.0030176"	"GO.0010467"	"GO.0035097"	"GO.0016234"	"GO.0006996"	"GO.0031301"	"GO.0005770"	"GO.0051649"	"GO.0017111"	"GO.0043933"	"GO.0031227"	"GO.0071339"	"GO.0005652"
"HaibTfbsGm12878Taf1"	240.199531962521	257.194983215258	92.2003427954971	365.313461781207	93.3584463346778	244.906397381628	391.802782330888	258.862309226948	116.084093920689	157.171747448543	177.877496243589	106.990762637048	173.03079925019	161.665915251134	177.151736212946	70.0020642192272	114.712726298904	160.775083484684	40.1423444624412	54.567011326621	67.4278160917169	19.8260103308963	97.4640312653801	128.266508339602	105.213581642302	134.670171705354	31.4333178992782	168.351389362109	33.7300214317316	19.6959930996373	146.162907375306	98.5437048667061	8.19450697536672	70.8340700264881	2.81558424382622	44.2711068148859	109.800958180902	30.527554960544	25.7013294933106	82.728881152282	26.0771223408352	37.1900983079971	0.192240264947126	11.5751859428198	132.700750742948	1.85187195970613	6.23103630548366	7.18876155092563	143.771235482918	7.15619445903942	4.60759963471023	2.72832918683906	61.5087273405469	0	23.9141104821051	6.48690381692102	3.74596676459944	21.8592006255151	4.34503301503796	19.8440603399831	11.0753288151747	25.5302589819975	28.1391332578519	34.485879437079	38.36548721616	28.3743918474661	0	95.0081166423286	NA	0	10.2675220833481	0	0	0	0	1.4146316976545	3.85769155591133	13.9325868809009	0	34.5497198567552	50.1445335670455	37.7400679826642	4.55888028773726	13.332157677774	2.77488848466735	70.4962848091148	7.77836352767199	0	83.1945897455223	22.4721888300854	0.740089532985514	35.0010225116145	0	0	15.2059647592345	1.96051427202005	34.24746964953	0	19.5617022235708	0
"HaibTfbsGm12878Tcf12"	342.966763131757	331.291007738069	310.579488037066	468.56784256995	312.981416455962	345.780364412746	520.523005731499	332.950404201168	205.995178161128	182.771939128083	171.177612756541	192.989248248277	140.339745872287	137.146082168685	146.024491588343	69.402783054869	127.166706837972	129.459333827711	107.841395832238	263.356572752606	237.384287761191	40.806530555667	283.178123803163	145.977069010575	235.310048622636	136.948641181915	38.0810053395753	163.406996388626	13.3883230977838	26.2838741106527	245.277557089903	214.127906193783	51.1594568850322	59.5339574940862	17.3724053650481	44.558880913227	183.391044475424	17.6914721625378	21.4309501717688	180.858649788662	19.738154141694	46.962523822769	18.1667449766069	2.04561535284386	73.5231703414182	0.707356658717634	17.5370194077703	22.7774662335805	128.562285586783	17.9574078403056	33.0739257379725	148.627629252441	58.8823266536116	34.3418963293623	3.79098837305792	0	30.5223607620775	5.54885601011345	3.19919918590037	8.03689059160417	15.161494415353	3.03075755983124	85.0441538566823	29.8271519915746	52.9951128143216	78.9634544840045	41.4516675399034	108.301396405671	14.4619552758974	3.90188457345522	19.4397054438825	23.2208717825319	0	15.0545845988173	0	8.60307847541392	9.17101966382257	22.9070097876098	24.9692640990466	32.2037241117791	35.5610361608858	16.4562491801601	5.22734719786892	20.9820052192448	10.9120235159708	68.6120210194488	9.32780968184965	0	95.5372754409154	14.7730113804916	6.8349909948873	92.3154933414912	2.68238800992462	0.216486632844307	45.8330556062669	2.38049117654212	85.9665113551847	0	6.7072893317522	11.0809515084481
"HaibTfbsGm12878Tcf3"	280.853750171377	269.796387752598	233.213090416618	368.011823845426	234.264333224144	283.4886353914	406.96251454787	270.376725097478	152.006613539215	134.579781236468	129.934403546999	143.624619179537	112.599121320278	107.408728183465	113.36275179375	32.345303066943	96.1782851240657	102.417042945215	69.8324845271623	221.814770416903	202.959414906614	13.8053513380389	222.97484680789	126.135486013906	192.613980090085	123.728133606205	30.6435632874638	140.991726412601	11.4063058423204	20.1697043392962	190.289997000829	161.358459972057	49.4604412108285	66.0210264970348	13.7061719653572	9.80837830200765	133.654610810713	15.4034604993862	14.5361222593049	135.185757323298	14.4567509123858	36.3265512134143	11.591533918345	4.14971182818439	58.9202888975524	9.39996090158147	13.0844319565698	17.8019096484083	116.561824180244	26.787517444381	24.7661888430069	99.0666943304946	72.0055994993759	15.2752392105194	0	0.232738561551225	22.3139575622738	3.49826438377547	7.10447259933983	6.10664916158657	10.8022645491398	2.48852149547719	59.2577811412251	27.7687061515684	41.264954560795	51.559205633414	20.2738974064883	83.8066602113833	12.1893075680975	7.26334595381027	15.9875482058804	18.1024459458888	0	11.37258108355	4.68929990077551	6.1149229572783	7.84856055180236	21.1557411073398	18.2234911003269	22.8877625611217	32.3606854820095	3.49773823843882	4.30696962728231	27.8391036558175	7.56557913905884	61.804207623361	7.27196424682495	0	63.4723303032139	1.51955196265719	3.21365721552803	67.9874976762321	2.05408183457333	3.18679084716437	51.8018208812892	0	70.5269952791233	0	0	0
"HaibTfbsGm12878Usf1"	140.913385956233	144.804086877673	88.8919888587934	201.363403265114	89.82072270521	143.047570046617	210.476273451761	146.033204742424	71.643769760365	51.2433397409943	52.0652046754695	69.0287369116968	52.6532718123467	50.7955349823724	54.0246708223118	19.3417850424721	32.7205707295677	41.6687530255639	16.5381411888034	84.6755715423245	103.631595219941	1.22490298707391	88.0915107642823	60.3466727813829	92.1676874466955	61.3312849858902	32.245037918087	59.1470728322216	8.84310271047388	25.5061087224301	108.084304197942	74.434908736615	0	41.0472174437092	5.16623912924246	0	43.9516991551365	25.4139343270147	24.973027780924	34.4072570250471	24.3917416679278	2.00479874114374	0.0723494269933467	4.97849657028901	50.1298798088662	5.00961021966462	4.52461837715931	15.8440164291964	41.3553408761954	4.91493918877077	15.4560547944343	28.2572605841022	7.01540764113717	0	0	0	19.0749795883751	0	0	14.9004516251047	8.80064489119236	15.5899905804406	26.0100197190279	19.0166531205642	16.8437399905048	24.1548043918225	13.8980176580933	27.2133955797781	0	0	5.9791423778234	9.07690535899603	0	0	0	0	0	11.0511209820467	11.7054309422973	18.5181299698855	0	0	0	7.96937240612386	0	45.3869022004598	0	2.48062060800171	29.5541996959343	0	0	13.8403527867466	12.3313751315253	0	29.4633432383087	1.96197926857337	16.5838736607227	0.0510720557047381	5.14002692451573	0
"HaibTfbsGm12878Yy1sc281"	548.176725138661	494.320143075247	378.551379480917	Inf	381.854118161819	553.31265991293	Inf	495.157411637531	293.809719108052	246.192952612784	201.674190340505	277.950802334438	174.739365086175	169.74871589137	182.117531662838	75.8179275758789	151.383091173612	162.476414319031	132.662144552866	290.274159894533	272.897729023977	47.5743081614823	242.11659935024	208.812936588416	301.722583618961	210.940063570433	66.4611991056751	242.151029368513	22.8206237220749	47.3445277360759	336.053492369168	279.967217210361	57.7241906265233	114.133537030502	19.8192801019769	38.167576881933	233.93039123333	50.0579723599633	44.4025614273042	206.900971134152	46.6703580844919	63.5502648818886	21.1033742115779	13.06325614153	120.224599499286	1.16818972383627	14.0182334132222	47.1507367378273	192.456866988826	17.9258467067324	30.1214715440986	166.651725263701	81.6715672766389	42.326517718935	18.8534047735565	16.0621218273573	40.9973329740803	17.6968239672576	13.8318927157417	30.7863258405849	13.6981507229558	25.6802840637081	109.502572825927	49.8013037655965	79.9396614975254	106.792557721942	61.4883469700427	165.174863333156	6.37480267250464	8.76628102896254	18.9807156947243	15.9347338021225	0	8.70657984735032	3.40862026320792	17.2737415730165	5.12377431739024	28.7975590957232	16.4605955374157	38.3258509863198	54.2912553601851	23.5225713350134	7.70811468856338	27.4516932022828	18.7135403299587	99.486391957129	9.79008654841562	4.67912990759301	151.971726053336	22.67044268793	4.85117891442047	101.953712845889	11.2839907150644	18.6590848981902	52.8902035013785	8.8045966360217	68.1202087941718	5.22029022722991	16.79723223984	6.0845430190259
"HaibTfbsGm12878Zbtb33"	48.0937505117053	48.0456874335928	1.12227546630851	60.650123049789	1.24473334240134	48.4189201984988	59.4199625787962	48.2433101381917	39.2278369061686	44.7857254320574	49.026537790738	38.4364321059738	47.7554636386864	44.8747797487333	47.3931945718213	23.6619792286168	30.1618989948195	43.4747289223856	18.8482934596752	0	3.24060725110169	1.26967039692739	7.85520159477541	31.8402527611288	20.5193939978887	33.3398485952468	1.58437512446465	40.5384231249671	8.97366321444468	0	30.3835896659093	27.7377619170756	12.3557740713173	5.43358855745857	0	18.0608303471051	35.8500382399707	2.94154716449591	0	28.4561705730928	0.268769383516961	28.4393881449177	0	1.90695754876415	31.7414895722907	0	9.13989868386442	0	40.9206452357119	0	0	0.0720913453745969	76.4498982174124	0	0	0	0	0	0.954717160554882	0	1.33814211466242	3.13610208064148	0	20.7809817120214	21.2354664055159	0.0348271868403119	0	16.3777001470921	0	0	0	0	0	0	0	0	5.08991343162805	7.23729543806784	0	0.253203096406532	35.2271384425025	3.18700755557751	0	12.9249007769259	0	5.69185074174059	NA	NA	16.3476494541061	0	0	15.6253916361918	0	0	0	0	21.3740675760209	NA	0	0
"HaibTfbsGm12878Zeb1sc25388"	38.8875005639918	37.0808920762903	35.6254427215604	71.1895381845772	36.0588430919653	39.2693307949539	83.8566495863864	36.961053093723	18.6447267023134	10.6616089758132	9.12197882354504	16.3201894363105	8.16999935143483	6.69674665902406	8.57939737257996	0	1.9151108544068	2.5087042600125	5.93429926662494	16.2917063377828	28.0091102879518	NA	28.9364284489906	1.71969874840684	12.0383743222794	1.68345858070661	6.30835135648983	2.89706428296597	0	1.74490775406608	12.0188154557034	9.27197059298805	0	15.3519694209525	1.38610877834144	NA	1.38894587327338	3.15036940501299	0.944722871538407	4.64880362892833	1.79752264446518	4.09651692008376	2.3780528815869	0	23.0462266114008	0	3.70763749118451	8.70127770129918	0.996007596806871	0	0	0	37.5785117589766	0	0	0	6.28657574731813	0.0200028293352706	0	6.78503246414935	0	0	NA	20.5452962361907	0	NA	1.43014928365336	0	1.17671113686126	NA	0.883278675682313	0	0	0	0	0	0	5.06217577692709	0	1.28808656528085	3.80701725269124	0	0	5.34561213937265	0	2.72625353095658	0	0	0	0	0	1.12647980593873	0	0	NA	0	15.3647950183885	0	0	0
"HaibTfbsGm12891Pax5c20"	50.7052037301564	50.6926700152983	47.0975552986128	70.9680414771094	46.6289114398862	50.2391062358814	77.5421407228513	51.1485439456415	29.3556690021837	22.1573086250324	13.4791740448388	28.0071305492203	12.5954966036008	11.623398359931	12.5781934071726	1.57462256173329	7.90301995652613	10.9309204818251	8.98163392231237	40.5889464814522	39.2973653952716	0	41.529433180708	18.5387363917641	32.5799390207903	19.4586220118805	0.0706147574618032	24.3916969899035	1.97646482501452	0	39.264454124659	26.2868535064043	5.92626124698493	5.67529823012758	0	0	25.6353792053295	0	1.3239530019759	21.4776462870112	0.0854523383766867	5.72124872540688	0	0	2.18682632701198	0	0	0	13.8756919717619	0	6.47997110462471	11.3366286874324	8.559428684455	0	0	0	2.49591696142236	0	0	0.309526262319353	0	0	3.94498327610988	0	2.54345368378539	2.66865099426449	6.34297797746287	6.21172276500302	0	0	4.64004510778653	1.57641714853812	0	0	0	0.833540462187796	0	0	2.44019174966698	0	3.38783752332469	0	0	0	0.1148057596444	18.3558756958363	0	0.234255940846103	4.22043173195739	0	0	10.9032544630383	1.81457088238417	0	6.40763171854939	0.911767228360354	5.61113210173139	0	NA	0
"HaibTfbsGm12891Pol24h8"	443.201606850318	453.233960556055	154.656161923355	516.346391905028	156.215147048013	447.485530489982	528.17405242802	456.165531329472	306.339928018303	278.703504417615	364.102490705824	285.724870261608	366.587294414513	346.640313740326	374.713375719156	155.65254063361	244.667843830194	347.335316546242	185.858398440324	171.188765340194	236.892738227059	32.1489297895468	291.251248164315	299.825554395056	230.852178995449	316.080322201594	53.744453415693	358.335425560058	142.682604791372	34.5569323207642	290.494507993897	201.774380518449	112.637847507305	161.231790330597	4.35138259627146	102.23474414508	234.227473624592	83.656812193247	45.7505222898705	191.089023635005	50.0587352400594	56.2284143611837	3.20918864744874	53.0706394572644	479.643121959137	17.3537418015992	97.9440126096721	27.3383306066616	317.585429983787	29.4815285440071	6.21603812041643	32.696089840008	137.117247692045	15.6950840534915	38.5509070697152	8.20594023283501	19.9602311851732	36.6607255175805	19.1697908414788	57.4113158542043	14.2397047658056	47.8133950828234	72.3889603828567	189.09687571019	153.471619912801	72.9949859035293	5.74747640172964	214.876034812309	13.0643152483672	0.656472976240578	22.6325137352316	0	4.22287408508002	10.2513330198525	3.28953007568182	9.97361799938808	16.6774358018851	92.3809309938165	0	77.7022671627871	81.1681608184856	161.380578865856	1.65796766051475	154.507568659635	11.787535615162	153.545290853022	20.8821323856911	0	205.833956056353	17.0449820693828	3.53453565007922	50.2750973527191	0.128791671441717	20.0032381949813	76.4692657242049	19.4058390873017	168.600448827544	0	13.6700647991208	0
"HaibTfbsGm12891Pol2"	415.042354995486	424.986518635035	150.487043307762	534.452183409612	152.045338498459	418.88816703479	539.003589310371	427.212281852831	276.497372890849	255.90222006181	310.156470071855	258.200613228535	324.103254506982	304.08490485919	328.643180820175	120.86474793952	208.341540411995	300.537211217214	167.156299706794	153.344930545783	209.012601724743	22.6573589826247	255.903638579003	255.024027563344	206.584450502127	272.787465100163	52.2347332904099	313.640008470405	111.44553397926	32.847193125382	275.422575490148	186.39187175347	84.7757053134909	150.06291503076	4.98738625954883	83.2079641106776	226.552187353867	82.0826483753957	46.3524603911026	179.029342188443	47.3764169491254	56.8283607907223	3.33518494726858	48.533293171481	421.89897777751	17.2125108597016	100.50898264107	39.3877143569279	290.565084256352	26.6569083682247	3.60668067243932	15.588131738167	148.814403260531	12.1951137145742	33.9274593101178	8.17513018374965	30.1415684565911	32.2751568956157	15.1123536876283	48.4692541317798	6.07452707652354	52.0934391696645	67.7409338220707	200.01719929709	126.314107340694	67.981048387853	9.90320859144939	193.997521639493	3.3084441954541	0	12.4835601925243	0	0.902156344623468	0	0.984820674814777	6.62116980757756	20.708143754172	118.529736887141	0	74.0858302657568	74.539231793787	128.266138947208	0.617647206262333	160.330815409322	7.55912962121711	119.25157223418	8.19699189726678	0	190.019084669774	17.4839213321345	2.37570432334485	48.9414683809698	1.42302888739859	25.5126240404831	50.3554875321268	9.62917449849624	130.206904698675	0	18.5542228794917	0
"HaibTfbsGm12891Pou2f2"	326.026859563825	313.289218205686	212.676792109523	404.456527722478	214.367994906833	330.539696506831	430.904297775081	313.690817807408	200.450214191048	203.733415159359	203.677748975604	189.01943743718	195.313509417361	188.625299737987	201.10602873369	63.2184015203984	164.628510234561	191.471502125983	145.116207839331	202.843598277642	178.71590305347	53.5742505448867	221.25569346803	196.101371433447	234.434395642349	198.242304288199	21.7339993998806	237.803310859634	41.0494260759976	11.3551655918382	252.684238291049	226.039761588834	66.7139497406123	74.8277019775782	9.03420625127894	36.0573425993633	201.083773920834	21.8761485842028	10.5003156079029	195.501036024987	10.3810225111796	54.1229792175805	7.84041551307616	11.7752722695901	124.591420494806	4.04590817491004	28.2354565659197	26.4373862645715	198.827936694829	12.5956442275202	11.7664070970847	106.941836332392	95.2331056533941	43.2288300408314	9.55551865649178	1.57307271469479	25.4064918391182	13.380485353117	10.2757702374795	13.7315178158052	14.1107955931614	2.30600503433252	106.159502735446	64.8045365178453	90.394644048314	102.472884713108	18.2032639593088	151.516403405917	0.645288688357326	1.24158710178942	17.5842257411733	5.5300625561103	0	4.31305520341677	1.3583547331114	6.93592916166764	27.2461227269604	31.5060349865564	4.55681154348217	23.1612102779722	44.9178762358572	21.9911537123509	5.13708836865442	45.8045722870164	8.24090250513927	76.1796394557642	1.12292352649108	0.971079074200843	134.909820762349	20.101623788101	17.6025489657885	55.6159172421282	2.14937313934666	6.75371660542735	44.1569044200159	10.3463906997057	87.8586357009013	0.492775838990609	10.8492276926356	0
"HaibTfbsGm12891Pu1"	618.926491997115	563.392193125984	591.355233202888	Inf	591.583715399776	621.474081438487	Inf	565.670220413155	368.837740924428	290.093346496491	223.675489918092	351.145121266272	190.593402679241	188.95494205538	211.221406923759	74.2687577162279	158.830437809636	196.227531613991	166.259214275308	710.032366978081	575.701604685232	61.6268763051797	508.183496091441	218.527862154939	448.048057210989	204.188921954862	49.304800149981	235.972133343829	45.173422908214	33.9194307719157	460.239433833011	395.944558107863	128.794788655975	113.246329942722	16.0211459068835	45.2257801355343	284.687751979547	27.7118935927653	30.8562583819258	276.19753268532	33.5454205532417	47.6650775150577	18.4311421743947	0	44.4490360262979	5.52998237254536	30.1341228162569	60.0387852695022	167.45557207655	30.4395950488096	31.1539499555171	370.738272998745	33.3609885436615	105.323768093974	36.991400963658	10.3555544510512	65.5784999853872	44.0663995837931	15.7051691153297	25.5446379730073	32.22695508737	13.6919389749878	176.236744653823	8.05725220870584	62.0379906042865	165.979151771193	138.04961917191	145.782744904837	11.6783759814909	31.2565806661173	33.331876678175	19.1089174008924	1.16287468793083	52.1008688275972	0.578693770849774	14.8320109274083	15.7155594947116	5.50137597747898	23.2621488721304	5.57065798980742	39.5406416088311	6.42980704187274	9.84447872953744	11.6698532306667	15.8990782003019	163.849805228486	3.11510787667301	9.87821930077973	124.687750785671	24.3392562329091	5.45296290212954	152.378696863463	27.9507113612157	46.8090102461042	121.770125128024	37.4650206662418	98.8470463898281	12.2211889229376	0	0
"HaibTfbsGm12891Taf1"	231.676220852503	249.026544982355	62.1024697582269	320.111064476678	62.9863732329777	234.355955065392	336.812588116952	251.161512993773	107.389417546424	131.182149811172	145.329453941956	98.1691862918523	152.262541600519	140.797656424482	153.429341846432	56.9700024273802	95.7994636922037	132.495750549671	40.5856318834645	39.7953230331287	64.5446351752311	14.8310717763152	65.9557003314241	114.772995192066	94.4098390152822	124.783368255475	35.6627203378128	156.170183891583	35.8525696456165	22.74776247947	135.174291024006	89.8762389673927	4.02046270134389	92.6785890362117	3.37644584397863	34.5830016740399	106.575502939476	39.8513872280869	28.8809076752581	78.6695592271617	29.9267358638846	20.8057781499197	2.15935265801189	19.4427376292998	149.342866788606	5.13144165163796	10.4549254705888	9.40075430389249	134.862814622579	7.75916317400218	5.94686869057136	0	51.6082693655281	0	17.3492827613394	0.201747219150346	6.88923288259665	15.4580487914209	0	33.7408156982699	0	32.6804166252235	32.495945545454	53.4156194032949	39.3266987103758	33.2684247326562	0	90.733011124202	0	NA	1.62385889678294	0	4.1439336254264	0	0	0.218488527767709	9.43586738648343	20.2090413957099	0	44.3822088995715	37.465520623656	36.3780168556488	2.30763502245117	25.7025941974793	1.16504540341525	72.1838515510651	2.89833663347077	0	94.4984548210533	19.3172595389171	3.20490660039937	20.6725651180971	0	1.61546956634083	13.0877175361142	0.797082711990225	27.6533284854742	0	23.6003985194273	0
"HaibTfbsGm12891Yy1sc281"	265.293849174356	257.928918022412	110.207922083008	340.544425253926	111.427488585765	268.025055705454	352.56506843253	259.732594126377	140.582355093307	172.219433239445	155.357963278209	133.12605554903	142.981984596649	132.259478151147	139.280260734064	60.5141777854089	105.576779531984	137.021205944401	69.3342902246287	70.2457486243902	77.0323261283695	29.9948242755426	89.0679128969451	115.200050896293	132.045794221134	125.356793420097	30.4079141283487	158.145942947788	17.5912144974423	19.5294424642929	158.782335136823	126.404101449483	22.3033381696887	54.4746322379715	3.88682466708007	27.1452228807842	130.390075235665	27.9699703778455	20.7360386632951	108.176866407176	23.2761688834387	43.9170855788765	3.48444323894631	7.17391463571096	122.031195863167	0	17.2202127743906	6.55596806053623	140.709476397675	10.1779912425772	7.87341379181419	19.379378058477	48.1124386315914	8.56153752793927	6.66166502854177	8.14797963545246	3.75872054237791	4.65763321688229	8.36702514604543	19.8645105782254	13.3361756012897	16.926543251417	47.5600924450954	54.5222075724123	50.0618019695206	47.6459659788144	7.15562463406254	111.54222438318	0	0	11.3299133133584	0.431517339561514	0	1.08109049579244	0	5.69177752330878	0	30.9112594441558	0	22.4972282180399	42.2600873586374	18.7139554929725	4.65861727180433	27.5407828675596	4.1663160797596	56.3482983730996	5.09676426052462	0	105.78467625982	27.5339034796492	0	39.7299004663677	0	4.76545021193725	14.8425990606133	0.564731978346377	36.5317408356343	0	20.4567517334457	1.1056967241254
"HaibTfbsGm12892Pax5c20"	136.661695094847	134.139204296529	68.995351797536	204.633251102302	69.3394213171868	138.592800637332	211.694044278738	135.229840299274	56.9833769751912	63.6042427405215	47.8761025029808	51.9543068056852	45.9134715245999	41.2047281086008	42.9091098495186	19.26181970933	32.5266235526443	36.8455796719471	19.2743603578126	50.1251156079196	51.9912869244432	0.296928690968566	60.2846157032648	36.256699143056	59.2237776766197	40.5098181149293	15.991116804451	52.1136446668334	5.84827578733205	9.55651139009176	69.2007511242764	50.656050383526	0.965941691421648	31.7754182688452	0	7.81736463106777	36.6917731999774	9.51319686242688	12.7087786560887	29.1295211451754	11.9336371131206	10.7007475829682	0	0	36.9666614802222	2.77731025113531	0.134066621548258	5.88220161578871	33.7871273145035	0.488561485990331	5.4802736300697	8.3699907375576	14.1753740083628	0	0	0	7.62519966031801	0	0	18.9254212529735	2.08703429380699	9.0493931269276	4.35237230301483	5.17559083678518	11.0058012830961	4.74943393631194	1.03539779992471	21.5221436016311	0	0	12.6117862845196	0.481859715698068	0	0	0	3.00868297301477	0	4.55032695010558	0	3.49467181747602	7.42610564272677	4.59254422989394	2.27353515806759	2.29091742572637	3.31522787222809	36.4897360713981	11.3160109058734	0	15.3334450726578	2.25398732828458	0	15.361843632744	0	1.06239483077463	13.0085687292463	1.59778605969365	13.97982745578	0	0	0
"HaibTfbsGm12892Pol24h8"	453.681398193666	452.461224561538	171.752859216231	571.621077819985	173.44887796344	460.331408289229	581.755896751925	453.55776729599	324.842059496573	293.296544077817	398.332991806087	307.526516330573	378.810533554021	355.618195120082	382.096111428207	150.877741611796	254.806604448077	361.959924370489	238.702900084834	195.332128350727	258.592786317289	26.4538410529203	324.453931722801	306.556880703649	238.755180514475	324.082173559694	45.0468381376369	362.405985194649	145.255139907098	28.7699608339344	284.57301371436	207.741379875107	168.284287231347	137.587646913353	10.0885285636965	124.992871123695	239.277666660173	71.8590597213351	28.23135504961	203.446315373876	31.1612912732083	85.4429555946348	2.6006651711571	61.838412477838	549.427227854944	18.9404630257612	117.998425464284	44.6520042252905	324.577780194893	33.5937147439089	1.88956923038462	41.7415202405493	135.110069940296	27.926108540441	33.9575109469988	8.13559395441006	39.1573459528619	34.3406093764884	24.4662619357742	39.4857754185251	4.16888105694774	35.5388306021038	86.0993314846148	234.446026288055	160.385940251348	89.1726233861245	0.576226739053169	223.754695489858	13.3135269095044	4.85138279357379	25.0040522728215	0	2.00492719496459	0.306184185782968	2.71983249046714	19.4614819651386	16.8841774615379	120.637631044516	0	68.4820851437711	113.975296589037	141.879279417041	0.440377567130265	186.178913936212	21.4255851532319	127.500588805699	12.1238838116646	5.65034569417723	215.273631046574	14.8977490321786	0	78.7422729218234	2.73763216461197	16.7600289402831	70.6877604984726	31.1249109266961	136.648905770112	0.953663214059025	8.73971318718162	0.611980182061338
"HaibTfbsGm12892Pol2"	391.482189819528	396.881074268042	162.099332163397	560.563242856449	163.885865648989	397.032798470458	579.175509704657	398.79244297689	231.590141626717	243.859552233305	319.622837131059	215.313298399719	298.42820239891	279.224952190552	300.094855817892	115.64513753991	205.46431714601	275.947229842384	148.527464282921	151.623182059251	204.46866649445	24.6694802636446	282.177574185584	254.558004349535	207.352746923286	272.799511749878	42.2475179949203	320.222830869064	82.5267514884399	24.105870440532	249.531153370127	195.43231811776	64.5347350362051	115.13807271481	7.86046728609492	72.4477513386228	195.467646663026	66.6477959841654	31.5896437115861	157.43520960062	34.0705825272961	61.601884242404	4.10177590638787	56.8614228884616	371.450049779246	15.5578994600607	83.9770883501424	42.012584283789	264.699212063634	22.1052506973182	5.97527825479752	18.4817015129747	119.835830515365	12.3029776764337	27.8236673492343	7.0093834352337	36.5977966771573	29.1453124983118	12.348326770815	41.0388304011987	20.3346437800036	38.4384884915068	67.5868412078063	169.685902011098	106.838199488581	71.209521228569	0	175.827415543807	10.4928543451828	0	23.2526300820495	0	3.73883932212025	1.34068410464494	1.97511107634174	15.1401763778341	15.1064165605177	94.1676461552841	0.548066192034145	56.6580007407844	83.0811790985473	99.2086182342461	2.06750269418752	144.893492837794	16.5703065144644	110.498693558402	11.37117766962	8.16226797736241	162.951319328527	20.6502867875005	2.37899108819667	65.3523626217285	8.58847331953862	13.8606757203988	48.2515020512651	13.8235993844922	100.200906136056	4.38785237137238	18.8303516339752	0
"HaibTfbsGm12892Taf1"	177.981447747187	185.06532443302	32.6420465861336	260.543842286086	33.2396340570343	180.15904640289	273.565876603195	186.54449901673	78.5981156378372	102.013678251827	122.394755874512	71.1536702623457	132.194368574987	122.420477320468	130.357488558007	53.9739474207543	75.0639700957078	111.851985396161	26.1384883246306	20.6816662248491	35.5949224735221	4.53190857189433	36.8162523766961	93.743718452642	61.6075201252423	104.216783243362	26.5718515650594	126.129764355842	26.4468160115088	16.1816596071386	91.9792887730324	60.278579659326	2.09566279774872	66.0818525167794	0	38.8447505492129	77.9899286354338	34.9572118555502	22.2624997449446	53.7166891834785	24.1115196491947	14.4279585079475	0	20.4931005954995	147.077796379695	2.31417034360046	9.37614563673962	3.29652660381878	112.109914253844	5.11870414064012	0	0	25.8178157624477	NA	9.11893690435305	0	1.16622432822814	10.0887945212409	0	23.1319002383171	1.1276922415763	29.2766241745191	15.5207701810123	47.0720184429184	23.7683814405579	17.6838440042683	0	65.6738369155591	NA	NA	3.85050466544973	0	0	NA	0	0.171463281811188	2.02996970513991	21.6563673312114	0	36.9447707972931	31.7813070211572	37.8013938368355	0	26.1438796593252	1.40796753680138	52.4638832335058	2.25011883679525	0	63.2189909758428	10.0201604795911	0	21.4262322689508	0	0	9.48466735529198	0	21.2726623450502	0	10.8605523634118	0.968809250226346
